variant_id,product_id,source_variant_id,sku_or_reference,color_name,size_name,price,currency,compare_at_price,availability_status,variant_url,source_last_seen_at,evidence_file,evidence_method
zara-us:02692792:568088557-505-3,zara-us:02692792,568088557-505-3,568088557-505-3,Khaki,M,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/relaxed-fit-tie-detail-shirt-p02692792.html?v1=568088557,2026-09-06T04:25:05.729Z,data\raw\zara\02692792.json,JSON-LD ProductGroup.hasVariant
zara-us:02692792:568088557-505-4,zara-us:02692792,568088557-505-4,568088557-505-4,Khaki,L,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/relaxed-fit-tie-detail-shirt-p02692792.html?v1=568088557,2026-09-06T04:25:05.729Z,data\raw\zara\02692792.json,JSON-LD ProductGroup.hasVariant
zara-us:02692792:568088557-505-5,zara-us:02692792,568088557-505-5,568088557-505-5,Khaki,XL,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/relaxed-fit-tie-detail-shirt-p02692792.html?v1=568088557,2026-09-06T04:25:05.729Z,data\raw\zara\02692792.json,JSON-LD ProductGroup.hasVariant
zara-us:02933303:571527212-069-2,zara-us:02933303,571527212-069-2,571527212-069-2,Ecru / Green,S,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/fluid-striped-shirt-p02933303.html?v1=571527212,2026-09-06T04:25:07.005Z,data\raw\zara\02933303.json,JSON-LD ProductGroup.hasVariant
zara-us:02933303:571527212-069-3,zara-us:02933303,571527212-069-3,571527212-069-3,Ecru / Green,M,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/fluid-striped-shirt-p02933303.html?v1=571527212,2026-09-06T04:25:07.005Z,data\raw\zara\02933303.json,JSON-LD ProductGroup.hasVariant
zara-us:02933303:571527212-069-4,zara-us:02933303,571527212-069-4,571527212-069-4,Ecru / Green,L,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/fluid-striped-shirt-p02933303.html?v1=571527212,2026-09-06T04:25:07.005Z,data\raw\zara\02933303.json,JSON-LD ProductGroup.hasVariant
zara-us:02933303:571527212-069-5,zara-us:02933303,571527212-069-5,571527212-069-5,Ecru / Green,XL,79.90,USD,,https://schema.org/OutOfStock,https://www.zara.com/us/en/fluid-striped-shirt-p02933303.html?v1=571527212,2026-09-06T04:25:07.005Z,data\raw\zara\02933303.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-1,zara-us:03067214,558013905-800-1,558013905-800-1,Black,XS,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-2,zara-us:03067214,558013905-800-2,558013905-800-2,Black,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-3,zara-us:03067214,558013905-800-3,558013905-800-3,Black,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-4,zara-us:03067214,558013905-800-4,558013905-800-4,Black,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-5,zara-us:03067214,558013905-800-5,558013905-800-5,Black,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03067214:558013905-800-6,zara-us:03067214,558013905-800-6,558013905-800-6,Black,XXL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/pleated-mini-dress-with-shoulder-pads-p03067214.html?v1=558013905,2026-09-06T04:27:19.744Z,data\raw\zara\03067214.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-1,zara-us:03152205,554768942-485-1,554768942-485-1,Blue / Gray,XS,69.90,USD,,https://schema.org/LimitedAvailability,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-2,zara-us:03152205,554768942-485-2,554768942-485-2,Blue / Gray,S,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-3,zara-us:03152205,554768942-485-3,554768942-485-3,Blue / Gray,M,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-4,zara-us:03152205,554768942-485-4,554768942-485-4,Blue / Gray,L,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-5,zara-us:03152205,554768942-485-5,554768942-485-5,Blue / Gray,XL,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-485-6,zara-us:03152205,554768942-485-6,554768942-485-6,Blue / Gray,XXL,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=554768942,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-1,zara-us:03152205,554768942-800-1,554768942-800-1,Black,XS,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-2,zara-us:03152205,554768942-800-2,554768942-800-2,Black,S,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-3,zara-us:03152205,554768942-800-3,554768942-800-3,Black,M,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-4,zara-us:03152205,554768942-800-4,554768942-800-4,Black,L,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-5,zara-us:03152205,554768942-800-5,554768942-800-5,Black,XL,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03152205:554768942-800-6,zara-us:03152205,554768942-800-6,554768942-800-6,Black,XXL,69.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/ruched-halter-dress-p03152205.html?v1=569277592,2026-09-06T04:27:17.681Z,data\raw\zara\03152205.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-043-2,zara-us:03277401,545485752-043-2,545485752-043-2,Navy / White,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485752,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-043-3,zara-us:03277401,545485752-043-3,545485752-043-3,Navy / White,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485752,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-043-4,zara-us:03277401,545485752-043-4,545485752-043-4,Navy / White,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485752,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-043-5,zara-us:03277401,545485752-043-5,545485752-043-5,Navy / White,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485752,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-058-2,zara-us:03277401,545485752-058-2,545485752-058-2,White / Sky blue,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485748,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-058-3,zara-us:03277401,545485752-058-3,545485752-058-3,White / Sky blue,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485748,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-058-4,zara-us:03277401,545485752-058-4,545485752-058-4,White / Sky blue,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485748,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-058-5,zara-us:03277401,545485752-058-5,545485752-058-5,White / Sky blue,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485748,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-500-2,zara-us:03277401,545485752-500-2,545485752-500-2,Green,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485749,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-500-3,zara-us:03277401,545485752-500-3,545485752-500-3,Green,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485749,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-500-4,zara-us:03277401,545485752-500-4,545485752-500-4,Green,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485749,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-500-5,zara-us:03277401,545485752-500-5,545485752-500-5,Green,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485749,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-712-2,zara-us:03277401,545485752-712-2,545485752-712-2,Ecru,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485750,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-712-3,zara-us:03277401,545485752-712-3,545485752-712-3,Ecru,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485750,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-712-4,zara-us:03277401,545485752-712-4,545485752-712-4,Ecru,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485750,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03277401:545485752-712-5,zara-us:03277401,545485752-712-5,545485752-712-5,Ecru,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/regular-fit-textured-shirt-p03277401.html?v1=545485750,2026-09-06T04:26:35.060Z,data\raw\zara\03277401.json,JSON-LD ProductGroup.hasVariant
zara-us:03798623:568064595-707-2,zara-us:03798623,568064595-707-2,568064595-707-2,taupe brown,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/lyocell-cotton-regular-fit-shirt-p03798623.html?v1=568064595,2026-09-06T04:26:53.042Z,data\raw\zara\03798623.json,JSON-LD ProductGroup.hasVariant
zara-us:03798623:568064595-707-3,zara-us:03798623,568064595-707-3,568064595-707-3,taupe brown,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/lyocell-cotton-regular-fit-shirt-p03798623.html?v1=568064595,2026-09-06T04:26:53.042Z,data\raw\zara\03798623.json,JSON-LD ProductGroup.hasVariant
zara-us:03798623:568064595-707-4,zara-us:03798623,568064595-707-4,568064595-707-4,taupe brown,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/lyocell-cotton-regular-fit-shirt-p03798623.html?v1=568064595,2026-09-06T04:26:53.042Z,data\raw\zara\03798623.json,JSON-LD ProductGroup.hasVariant
zara-us:03798623:568064595-707-5,zara-us:03798623,568064595-707-5,568064595-707-5,taupe brown,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/lyocell-cotton-regular-fit-shirt-p03798623.html?v1=568064595,2026-09-06T04:26:53.042Z,data\raw\zara\03798623.json,JSON-LD ProductGroup.hasVariant
zara-us:03897173:557407428-700-1,zara-us:03897173,557407428-700-1,557407428-700-1,Brown,XS,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/satin-midi-dress-p03897173.html?v1=557407428,2026-09-06T04:27:51.335Z,data\raw\zara\03897173.json,JSON-LD ProductGroup.hasVariant
zara-us:03897173:557407428-700-2,zara-us:03897173,557407428-700-2,557407428-700-2,Brown,S,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/satin-midi-dress-p03897173.html?v1=557407428,2026-09-06T04:27:51.335Z,data\raw\zara\03897173.json,JSON-LD ProductGroup.hasVariant
zara-us:03897173:557407428-700-3,zara-us:03897173,557407428-700-3,557407428-700-3,Brown,M,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/satin-midi-dress-p03897173.html?v1=557407428,2026-09-06T04:27:51.335Z,data\raw\zara\03897173.json,JSON-LD ProductGroup.hasVariant
zara-us:03897173:557407428-700-4,zara-us:03897173,557407428-700-4,557407428-700-4,Brown,L,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/satin-midi-dress-p03897173.html?v1=557407428,2026-09-06T04:27:51.335Z,data\raw\zara\03897173.json,JSON-LD ProductGroup.hasVariant
zara-us:03897173:557407428-700-5,zara-us:03897173,557407428-700-5,557407428-700-5,Brown,XL,79.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/satin-midi-dress-p03897173.html?v1=557407428,2026-09-06T04:27:51.335Z,data\raw\zara\03897173.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-506-2,zara-us:04087516,553306774-506-2,553306774-506-2,Light khaki,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306774,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-506-3,zara-us:04087516,553306774-506-3,553306774-506-3,Light khaki,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306774,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-506-4,zara-us:04087516,553306774-506-4,553306774-506-4,Light khaki,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306774,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-506-5,zara-us:04087516,553306774-506-5,553306774-506-5,Light khaki,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306774,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-807-2,zara-us:04087516,553306774-807-2,553306774-807-2,Anthracite grey,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306775,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-807-3,zara-us:04087516,553306774-807-3,553306774-807-3,Anthracite grey,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306775,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-807-4,zara-us:04087516,553306774-807-4,553306774-807-4,Anthracite grey,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306775,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04087516:553306774-807-5,zara-us:04087516,553306774-807-5,553306774-807-5,Anthracite grey,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/washed-pique-regular-fit-shirt-p04087516.html?v1=553306775,2026-09-06T04:26:54.248Z,data\raw\zara\04087516.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-070-2,zara-us:04333476,545465810-070-2,545465810-070-2,Ecru / Black,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465810,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-070-3,zara-us:04333476,545465810-070-3,545465810-070-3,Ecru / Black,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465810,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-070-4,zara-us:04333476,545465810-070-4,545465810-070-4,Ecru / Black,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465810,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-070-5,zara-us:04333476,545465810-070-5,545465810-070-5,Ecru / Black,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465810,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-800-2,zara-us:04333476,545465810-800-2,545465810-800-2,Black,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465809,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-800-3,zara-us:04333476,545465810-800-3,545465810-800-3,Black,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465809,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-800-4,zara-us:04333476,545465810-800-4,545465810-800-4,Black,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465809,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-800-5,zara-us:04333476,545465810-800-5,545465810-800-5,Black,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465809,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-712-2,zara-us:04333476,545465810-712-2,545465810-712-2,Ecru,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465808,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-712-3,zara-us:04333476,545465810-712-3,545465810-712-3,Ecru,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465808,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-712-4,zara-us:04333476,545465810-712-4,545465810-712-4,Ecru,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465808,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-712-5,zara-us:04333476,545465810-712-5,545465810-712-5,Ecru,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465808,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-080-2,zara-us:04333476,545465810-080-2,545465810-080-2,Ecru / Blue,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465807,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-080-3,zara-us:04333476,545465810-080-3,545465810-080-3,Ecru / Blue,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465807,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-080-4,zara-us:04333476,545465810-080-4,545465810-080-4,Ecru / Blue,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465807,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04333476:545465810-080-5,zara-us:04333476,545465810-080-5,545465810-080-5,Ecru / Blue,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/textured-weave-shirt-p04333476.html?v1=545465807,2026-09-06T04:24:41.950Z,data\raw\zara\04333476.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-250-2,zara-us:04408147,545404938-250-2,545404938-250-2,White,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404938,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-250-3,zara-us:04408147,545404938-250-3,545404938-250-3,White,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404938,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-250-4,zara-us:04408147,545404938-250-4,545404938-250-4,White,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404938,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-250-5,zara-us:04408147,545404938-250-5,545404938-250-5,White,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404938,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-711-2,zara-us:04408147,545404938-711-2,545404938-711-2,Sand,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404947,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-711-3,zara-us:04408147,545404938-711-3,545404938-711-3,Sand,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404947,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-711-4,zara-us:04408147,545404938-711-4,545404938-711-4,Sand,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404947,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-711-5,zara-us:04408147,545404938-711-5,545404938-711-5,Sand,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404947,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-800-2,zara-us:04408147,545404938-800-2,545404938-800-2,Black,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404948,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-800-3,zara-us:04408147,545404938-800-3,545404938-800-3,Black,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404948,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-800-4,zara-us:04408147,545404938-800-4,545404938-800-4,Black,L,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404948,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-800-5,zara-us:04408147,545404938-800-5,545404938-800-5,Black,XL,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404948,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-437-2,zara-us:04408147,545404938-437-2,545404938-437-2,Light sky blue,S,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404949,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
zara-us:04408147:545404938-437-3,zara-us:04408147,545404938-437-3,545404938-437-3,Light sky blue,M,59.90,USD,,https://schema.org/InStock,https://www.zara.com/us/en/slim-fit-shirt-p04408147.html?v1=545404949,2026-09-06T04:24:35.960Z,data\raw\zara\04408147.json,JSON-LD ProductGroup.hasVariant
